Id,SalePrice
822,122550.69808638323
823,128727.38257825784
824,142197.2886741559
825,124005.81009376387
826,349149.967332623
827,259400.0204560823
828,314708.28232566826
829,407617.468570199
830,326479.41171106364
831,433026.469465071
832,428611.7948676337
833,369547.43459834036
834,477678.95517107926
835,241818.63680963716
836,336142.1022041579
837,330143.4799421044
838,356506.34968933574
839,301209.3347450432
840,316969.428010203
841,242017.6842095629
842,249240.86740541126
843,241702.04112773508
844,192257.43843044637
845,186235.41777107355
846,201020.8705151756
847,221212.81022685184
848,275533.76118526683
849,209764.18295989375
850,201395.31480792066
851,188859.52930249207
852,183172.0240670684
853,190424.35991122347
854,187036.52440226142
855,210453.73051977254
856,194162.58841305537
857,186083.34983101458
858,192410.22477517408
859,193390.12497476846
860,247043.53193831348
861,199748.6116763807
862,188914.96624332145
863,204538.14337345163
864,221671.55969938703
865,190361.17870495256
866,209856.67030475472
867,225898.5450490191
868,198488.5393209787
869,189270.99732961998
870,341816.78467170225
871,391386.8609172405
872,319643.09249842796
873,245746.27741046643
874,289393.5430735837
875,281301.51436467504
876,192787.20953418248
877,260175.0641396772
878,226599.47983128275
879,388396.8951833713
880,221504.31535570102
881,244774.353067174
882,233491.14350295658
883,218198.20812202615
884,232689.02760385443
885,216899.6707016585
886,192943.86777746578
887,249385.36270748734
888,174029.6761440179
889,329161.9841145344
890,240918.71745956806
891,255034.61429098868
892,239330.14997460434
893,139641.8281471236
894,149478.84963441556
895,158756.26651147314
896,198953.37018067023
897,194109.1853646413
898,135171.96019254182
899,122679.43031341309
900,141135.2207548234
901,260179.82019246777
902,150365.71209501117
903,173744.9460990809
904,234366.7332782345
905,205653.33364749956
906,226970.3584893458
907,207870.96083020882
908,212501.57358242135
909,176985.39754276507
910,162533.081942501
911,189328.33208959913
912,301775.3156366744
913,316951.5609637928
914,238576.70692368085
915,272059.92410200083
916,326569.2172481123
917,163724.10385279695
918,205415.9645881564
919,165475.83665051512
920,176349.56293934258
921,237403.57367087604
922,206852.8138056193
923,245874.62528473433
924,183285.54800579432
925,137686.19414428956
926,129955.61931640406
927,112005.92177052349
928,117293.98869792659
929,149863.0318058751
930,138776.32883172954
931,112442.13062571148
932,184898.87639228793
933,136816.96005625144
934,214304.83586111414
935,153368.1045955445
936,214832.23132264134
937,132618.16901742306
938,65793.03917069986
939,72381.15511700556
940,127869.22488756568
941,142267.31285069106
942,144840.14833569003
943,156939.76686920263
944,169520.75778683656
945,150599.0554024048
946,134155.15403245995
947,160156.40100055689
948,119458.67527051474
949,184238.9278635808
950,112689.63891365952
951,146502.99059266353
952,122685.64362608282
953,145025.62070049188
954,135572.07844041233
955,124696.82930185918
956,137925.33141737865
957,132057.72344156224
958,122279.47972000427
959,122824.96414919976
960,101298.62003983386
961,103759.5346653029
962,107897.48913791537
963,159741.95200627713
964,183300.59636285112
965,123041.40019370295
966,115949.77430335947
967,185094.924058147
968,115937.7961257174
969,136018.82239389792
970,108783.39890359924
971,143811.64739151546
972,138101.00693828674
973,127824.93717529184
974,141473.53260079844
975,119421.08530326423
976,113480.70762199053
977,128068.89955674982
978,106451.88751022026
979,126579.80977973442
980,101210.94350143909
981,102922.93140075839
982,137550.4021788137
983,131916.36533669638
984,93338.61785841061
985,133313.26274841977
986,180330.94047533607
987,131286.66249171254
988,121400.99145559028
989,152045.8899328721
990,122082.97053070074
991,179832.67789200522
992,97142.47297502619
993,122102.69006959866
994,117599.21405120919
995,140792.8774562253
996,129641.96082328401
997,134969.085391484
998,109632.37378609154
999,146122.06559582212
1000,132128.4130190938
1001,130535.76982440513
1002,133824.53377316083
1003,167336.5658221443
1004,132057.1686381915
1005,121923.2165364739
1006,150895.6419823391
1007,88146.28140812014
1008,79494.76824442697
1009,195273.1449652378
1010,228048.60099689232
1011,144313.30865360113
1012,111081.59652034398
1013,78335.70445399336
1014,227451.9901687134
1015,112838.28500199401
1016,119103.4791297195
1017,149306.925106529
1018,100204.61096790906
1019,151315.51200887928
1020,125470.6755360791
1021,134456.9899256222
1022,109048.57060949881
1023,124949.86509279619
1024,129769.92230034703
1025,141017.5034911358
1026,170881.04848457614
1027,187910.44112058182
1028,151502.046948102
1029,147210.26841883315
1030,99439.16255346319
1031,205313.9436514777
1032,156436.10647682232
1033,138301.75569007825
1034,83992.30733092663
1035,236898.8139966543
1036,156068.44764095638
1037,107253.91152124836
1038,85406.92983219383
1039,123268.92572529218
1040,144792.87062171465
1041,138642.9551961317
1042,94650.64777503426
1043,130580.4542071531
1044,227516.74937131832
1045,262081.03176296013
1046,292308.74052539165
1047,264571.14270442893
1048,223862.08086816815
1049,225630.57834749672
1050,178229.71997660553
1051,200824.6331820569
1052,240278.40730192311
1053,288410.54559891
1054,141243.2013101581
1055,183458.32657151998
1056,143792.35278377053
1057,157826.35865545055
1058,220474.08777955882
1059,216164.79365815019
1060,190517.67963476668
1061,226037.16059039132
1062,118794.71679219852
1063,135534.66839648076
1064,146869.3798835263
1065,134982.001153884
1066,121109.41960859437
1067,128979.35697394554
1068,135406.42930947954
1069,125388.82215352387
1070,239834.81241192415
1071,223356.42733800272
1072,200967.28925418906
1073,237470.3829062187
1074,279964.48393434973
1075,235150.5020363405
1076,232761.88298292615
1077,191748.70478009223
1078,198096.40215879603
1079,182006.06049176134
1080,189433.90021523545
1081,161768.8351504421
1082,116376.20812899472
1083,112901.69634255175
1084,131141.4577667776
1085,127968.89708996014
1086,146822.47958284314
1087,163033.2439588654
1088,160070.29800491853
1089,827153.0823390516
1090,149221.6532985844
1091,141509.41079452602
1092,78488.83518148822
1093,88248.42521464938
1094,126005.59178658258
1095,99525.76595527612
1096,102990.37567312669
1097,132640.48539777676
1098,117748.64095124055
1099,142381.12173373977
1100,148059.59894577044
1101,117395.04750481523
1102,129551.84428102736
1103,201067.22421191618
1104,129574.88647702831
1105,133064.92025920554
1106,128105.50861380988
1107,182035.23492439365
1108,206447.78040918199
1109,129198.0497874117
1110,159912.07056223007
1111,163399.95307701651
1112,198517.665587175
1113,205259.65008301134
1114,144021.47269685066
1115,117389.34686275505
1116,140741.50008587964
1117,95116.44743282352
1118,59539.50393327837
1119,104363.07759257135
1120,114574.90588612207
1121,135832.21881197704
1122,258535.11255547835
1123,181587.3089879363
1124,186056.44029486232
1125,211689.87628429593
1126,199787.76863373801
1127,141273.10529248154
1128,160175.59681384472
1129,221739.5327442544
1130,235602.30619545467
1131,212472.74559392367
1132,225760.4185793897
1133,194853.39262985412
1134,214258.05145155673
1135,294909.7936339347
1136,193760.9203898097
1137,298056.08646757226
1138,356885.2854285724
1139,83427.09765134969
1140,155671.17124381155
1141,94701.02898369991
1142,100596.97377275299
1143,96804.16514057532
1144,94876.03341760901
1145,143560.57735890083
1146,237101.62233425397
1147,191457.6911148853
1148,183383.81310861112
1149,110413.93890732675
1150,97395.11133942935
1151,158015.28864733182
1152,138172.19694592842
1153,123964.50834776144
1154,169527.77470875782
1155,159921.05214507875
1156,171050.3004399264
1157,191166.32584913162
1158,197608.120915148
1159,194445.06257103904
1160,174648.8784687268
1161,183581.17884966405
1162,234400.3838871755
1163,322308.17304437055
1164,278166.6948890715
1165,187301.93743233546
1166,166226.6254672467
1167,430441.2443869883
1168,494561.2162867158
1169,362779.0566871588
1170,477857.9889081171
1171,409807.95265770156
1172,272907.6368159147
1173,403599.8328780039
1174,164020.7672825898
1175,191415.5316832759
1176,182545.120203278
1177,273241.8901923018
1178,192309.7820873651
1179,157082.75071806688
1180,105632.35346435553
1181,182215.01686051898
1182,118503.18362575935
1183,125381.04200117824
1184,128554.13405780998
1185,111620.98397977439
1186,122300.47307991075
1187,151882.84550558028
1188,158592.0580296488
1189,150731.2425439937
1190,154001.45353922897
1191,405555.5451762572
1192,246002.6064634024
1193,242747.38469183398
1194,386875.9092447169
1195,337661.1095419512
1196,343269.13328092714
1197,293385.90260486305
1198,306573.4168056935
1199,370870.44898812484
1200,322629.10003066674
1201,338511.0282002466
1202,287851.81013839645
1203,270411.688127164
1204,311553.8557589303
1205,274601.30234013475
1206,191024.102340056
1207,201430.56740725992
1208,186386.75914018758
1209,292764.07063657616
1210,201169.36447664502
1211,210722.623276361
1212,202726.70568382536
1213,206768.15080338446
1214,180462.33022090164
1215,210226.41125165124
1216,205590.406075579
1217,264161.7602125881
1218,275810.3830875292
1219,280146.6730957421
1220,411261.83443365974
1221,320740.9378346681
1222,594333.7616894263
1223,314032.65630755463
1224,346543.62564012024
1225,255984.1301520698
1226,302873.2891346647
1227,224327.66093077668
1228,211135.8689428565
1229,425456.3680276718
1230,185167.50179653135
1231,143147.4253329966
1232,208503.40534610843
1233,148511.0245936753
1234,202670.31603483256
1235,194801.78418745464
1236,183427.48857675155
1237,213625.52154548193
1238,168484.82356232847
1239,152621.16095423995
1240,177212.54522290768
1241,130145.02725263764
1242,154379.685623608
1243,136155.99043077003
1244,115800.24982929022
1245,122816.97367094773
1246,140724.96220690713
1247,120462.00792859068
1248,103142.51054439253
1249,124843.41481447122
1250,153015.82012360412
1251,377747.00589312956
1252,167646.16089405652
1253,160290.87325822737
1254,158100.68360665606
1255,159278.6744009744
1256,191144.57893810817
1257,222119.2907244649
1258,167115.6382276782
1259,211761.69486959936
1260,137176.4458284132
1261,183343.4924848703
1262,155135.21260535406
1263,129050.0707449096
1264,128641.0759836196
1265,145803.91053082884
1266,178456.8680376259
1267,198716.01133550462
1268,151520.7715075074
1269,146437.6931484389
1270,143258.1150339799
1271,123511.17487507852
1272,154817.79019141887
1273,143670.37255646614
1274,132890.652599798
1275,129821.66176638953
1276,113893.10844100724
1277,138740.05873019664
1278,159109.81149772726
1279,140031.8137504569
1280,137175.66204369388
1281,168572.92077860126
1282,156247.01492681535
1283,170548.65647941007
1284,147592.2047624914
1285,126980.55748569709
1286,153225.29716478052
1287,124251.84581803226
1288,135590.35556264024
1289,130357.66955794093
1290,133508.70097590858
1291,197834.55504653906
1292,142123.5669667028
1293,199241.46361639214
1294,142418.04003617333
1295,94049.57436823679
1296,73396.3874577273
1297,107217.0073180097
1298,153300.7412755609
1299,115131.18628919915
1300,139780.38680385452
1301,137845.40875782663
1302,197679.4471302082
1303,178948.4680655214
1304,303480.8550367603
1305,123538.34242195843
1306,85859.97034637755
1307,117113.9900973091
1308,121621.37287010858
1309,154440.27580428915
1310,115970.36316925404
1311,109096.21713296321
1312,170453.96162421076
1313,139532.9877928603
1314,113824.54296115764
1315,150003.24264156033
1316,173294.5760176388
1317,118985.59998484193
1318,116692.69805685649
1319,95134.67558251502
1320,100763.56382924563
1321,103987.55877721641
1322,97988.99425395507
1323,131965.14530446037
1324,143970.45523349216
1325,78274.89847059852
1326,132481.21005967856
1327,79996.73635477522
1328,173142.32652693012
1329,98180.18400615577
1330,110635.82764484105
1331,69787.38385277792
1332,135950.84683268928
1333,89825.38590342105
1334,118603.81425517458
1335,89395.44769120932
1336,212902.73039241755
1337,115016.32081395962
1338,112234.82781889032
1339,69209.80109690652
1340,110764.2536404795
1341,129171.59212729303
1342,159816.42453466723
1343,129153.68778170402
1344,108225.07597867203
1345,90089.7892357186
1346,170658.56821574713
1347,153767.6510426197
1348,129537.14093403438
1349,123668.63162042011
1350,175091.4371650848
1351,172264.3109095886
1352,166005.03599044617
1353,156610.4893904574
1354,94319.10572891968
1355,221037.934263004
1356,156304.4523711295
1357,139661.49957684655
1358,187986.69866202763
1359,127180.7893636021
1360,111722.67767508945
1361,203641.75090939997
1362,301611.5727251098
1363,174833.26234666514
1364,158914.58462024218
1365,137684.55340056962
